Customer ID,Recency,Frequency,Monetary,customer_age_days,days_between_purchases,orders_last_30d,orders_last_90d,avg_order_value,max_order_value,min_order_value,std_order_value,product_diversity,repeat_purchase_rate,avg_basket_size,total_items_bought,is_weekend,hour,spending_increasing,Cluster
15198.0,1,5,571.3499999999999,597,119.4,1,2,114.27000000000001,170.4,80.8,36.275974142674656,28,0.09677419354838712,65.4,327,0.16129032258064516,14,1,3
13877.0,379,2,332.44,219,109.5,0,0,166.22000000000003,177.61,154.83,16.10789247542955,20,0.0,185.0,370,0.0,17,1,3
12470.0,599,1,211.95,0,0.0,0,0,211.95,211.95,211.95,0.0,23,0.0,95.0,95,0.0,11,0,1
17769.0,48,11,4933.83,550,50.0,0,2,448.53,779.62,94.5,204.3582484755631,264,0.4260869565217391,217.1818181818182,2389,0.9456521739130435,12,1,0
17706.0,9,26,18272.989999999998,589,22.653846153846153,3,7,702.8073076923077,3485.31,23.6,855.3203900740714,389,0.43704775687409547,276.88461538461536,7199,0.06657018813314038,12,0,0
14715.0,4,7,1551.92,594,84.85714285714286,1,1,221.70285714285714,369.19,109.5,109.30920054510291,86,0.25217391304347825,115.42857142857143,808,0.0,12,1,0
12589.0,54,5,2833.7300000000005,544,108.8,0,1,566.7459999999999,1055.75,113.5,339.87198329665245,105,0.2953020134228188,304.2,1521,0.0,11,0,2
16087.0,298,5,1739.9199999999998,300,60.0,0,0,347.98400000000004,417.24,325.44,39.76093157862376,6,0.4,132.8,664,0.0,12,1,3
14472.0,13,9,2228.22,585,65.0,1,3,247.58000000000004,402.46999999999997,115.45,99.2802835410939,173,0.48048048048048053,145.0,1305,0.8438438438438438,12,0,0
13555.0,111,11,6439.96,487,44.27272727272727,0,0,585.4509090909091,976.12,92.35,308.97591422162816,204,0.3742331288343558,275.90909090909093,3035,0.294478527607362,11,1,0
12733.0,143,4,2424.02,455,113.75,0,0,606.005,1130.22,383.95,353.66459312932835,116,0.2564102564102564,223.75,895,0.0,13,0,2
14413.0,271,4,770.3700000000001,326,81.5,0,0,192.5925,342.8,122.7,103.98853250078427,93,0.06060606060606055,70.0,280,0.23232323232323232,14,0,2
13315.0,598,1,310.26000000000005,0,0.0,0,0,310.26,310.26,310.26,0.0,22,0.0,232.0,232,0.0,15,1,1
17245.0,114,2,371.63,484,242.0,0,0,185.815,200.18,171.45,20.315177823489524,24,0.040000000000000036,153.5,307,0.0,15,1,3
17307.0,304,11,3999.89,293,26.636363636363637,0,0,363.6263636363637,1076.5,76.32000000000001,332.79851857460926,22,0.5416666666666667,333.3636363636364,3667,0.0,13,0,2
17963.0,380,4,651.51,217,54.25,0,0,162.8775,192.15,141.72,24.533145436327572,98,0.125,86.0,344,0.0,15,1,3
14983.0,598,1,183.2,0,0.0,0,0,183.20000000000002,183.20000000000002,183.20000000000002,0.0,30,0.0,90.0,90,0.0,17,1,1
13397.0,20,9,2875.9300000000003,578,64.22222222222223,1,1,319.54777777777775,393.14000000000004,247.72,43.484905938088964,62,0.22499999999999998,140.44444444444446,1264,0.025,13,1,0
12987.0,107,4,1057.81,491,122.75,0,0,264.4525,304.3,178.35,58.09862670494029,48,0.07692307692307687,118.5,474,0.0,9,1,2
13027.0,23,19,17335.2,574,30.210526315789473,1,3,912.3789473684211,2016.0,96.0,537.4513265599523,7,0.9186046511627907,2267.3684210526317,43080,0.05813953488372093,10,1,0
16727.0,273,4,1437.42,324,81.0,0,0,359.355,554.94,272.82,131.58582433783158,158,0.2582159624413145,277.25,1109,0.28169014084507044,14,0,2
14556.0,505,3,835.3399999999999,92,30.666666666666668,0,0,278.44666666666666,348.71,151.67,110.00685448340631,158,0.2216748768472906,110.33333333333333,331,0.0,14,0,2
14388.0,0,14,5765.93,597,42.642857142857146,1,3,411.8521428571427,625.6,304.95,81.97204215496248,159,0.5595567867036011,272.0,3808,0.055401662049861494,11,1,0
17220.0,8,17,3572.58,589,34.64705882352941,2,5,210.15176470588236,417.75,11.549999999999999,113.31888033527854,346,0.350844277673546,125.70588235294117,2137,0.0,13,0,0
17356.0,221,5,946.4699999999999,376,75.2,0,0,189.294,301.58,120.64999999999999,67.2011356302853,73,0.15116279069767447,185.0,925,0.0,10,0,3
17794.0,596,2,147.3,1,0.5,0,0,73.65,133.8,13.5,85.06494577674167,7,0.0,23.0,46,0.0,12,0,1
15191.0,372,3,588.0500000000001,225,75.0,0,0,196.01666666666665,245.3,161.3,43.85362964833508,33,0.05714285714285716,95.66666666666667,287,0.0,12,0,3
14649.0,121,7,2942.24,476,68.0,0,0,420.32,813.14,182.45000000000002,206.36984356570446,301,0.28672985781990523,256.57142857142856,1796,0.0924170616113744,13,1,2
14595.0,222,3,587.6500000000001,374,124.66666666666667,0,0,195.88333333333335,221.5,163.8,29.388532343982966,30,0.23076923076923073,108.66666666666667,326,0.48717948717948717,13,1,3
16085.0,146,9,1670.74,451,50.111111111111114,0,0,185.63777777777779,255.64000000000001,114.14999999999999,49.16315230377772,195,0.26136363636363635,107.66666666666667,969,0.38636363636363635,14,1,2
13982.0,72,8,3803.92,525,65.625,0,1,475.49,857.2,220.19,240.8800276367589,98,0.5441860465116279,297.875,2383,0.0,13,1,2
17875.0,597,1,167.1,0,0.0,0,0,167.1,167.1,167.1,0.0,25,0.038461538461538436,98.0,98,0.0,15,0,1
16634.0,132,6,1814.61,465,77.5,0,0,302.43499999999995,437.40999999999997,53.1,131.60804895598142,72,0.20879120879120883,220.16666666666666,1321,0.01098901098901099,9,1,2
14207.0,597,1,157.8,0,0.0,0,0,157.8,157.8,157.8,0.0,2,0.0,36.0,36,0.0,9,0,1
15095.0,13,10,3141.64,584,58.4,2,3,314.16400000000004,770.5,19.8,219.43510137522566,90,0.27419354838709675,223.3,2233,0.20161290322580644,14,1,0
12986.0,338,10,2729.8399999999997,259,25.9,0,0,272.98400000000004,546.51,17.0,178.06229004979627,61,0.4019607843137255,116.4,1164,0.0,12,1,2
14431.0,212,4,2614.2,384,96.0,0,0,653.5500000000001,1479.93,126.66,579.5404048611855,72,0.11111111111111116,300.5,1202,0.0,10,0,2
14530.0,2,15,5817.610000000001,594,39.6,1,2,387.8406666666667,712.64,27.900000000000002,218.29143378476746,250,0.4541484716157205,178.0,2670,0.0,11,1,0
14320.0,116,5,1346.75,480,96.0,0,0,269.35,352.51,125.28,97.16866393030215,68,0.16049382716049387,142.6,713,0.0,12,0,2
14714.0,316,3,746.05,280,93.33333333333333,0,0,248.6833333333333,314.12,149.0,87.72559052712802,59,0.28915662650602414,137.66666666666666,413,0.0,11,1,3
15910.0,8,12,2112.98,588,49.0,1,1,176.0816666666667,422.48,104.38,91.8124644769616,343,0.3479087452471483,138.83333333333334,1666,0.0,11,1,0
13527.0,14,9,3762.6500000000005,582,64.66666666666667,2,2,418.07222222222225,565.79,110.45,162.80854966630113,231,0.3653846153846154,262.22222222222223,2360,0.7005494505494505,12,1,0
15885.0,2,13,1921.8200000000002,594,45.69230769230769,1,1,147.8323076923077,349.35,5.1,93.20354867652539,81,0.2831858407079646,47.69230769230769,620,0.008849557522123894,12,1,0
14064.0,22,14,3076.3600000000006,574,41.0,1,1,219.73999999999998,412.15,42.35,104.74973221922812,116,0.4774774774774775,264.42857142857144,3702,0.11261261261261261,13,1,0
15296.0,18,11,9269.46,578,52.54545454545455,1,2,842.6781818181819,2102.16,13.899999999999999,723.3737744046044,334,0.3084886128364389,452.09090909090907,4973,0.0,15,1,0
14439.0,229,5,9443.04,367,73.4,0,0,1888.6079999999997,2661.24,780.06,782.1586240143363,105,0.18604651162790697,448.8,2244,0.0,14,1,2
13543.0,543,2,1439.6100000000001,52,26.0,0,0,719.8050000000001,851.16,588.45,185.76402248551784,37,0.21276595744680848,164.5,329,0.0,13,1,2
15682.0,508,2,318.24,88,44.0,0,0,159.12,190.76,127.48,44.745717113484716,25,0.0,111.0,222,0.0,15,0,3
17320.0,9,6,2895.7700000000004,586,97.66666666666667,1,1,482.62833333333333,901.84,290.52,219.69433769823627,86,0.5057471264367817,232.0,1392,0.14942528735632185,15,1,0
15126.0,446,2,449.49,150,75.0,0,0,224.745,257.04,192.45000000000002,45.67202699683911,25,0.0,136.5,273,0.0,12,0,3
17180.0,150,10,2025.81,445,44.5,0,0,202.581,292.85,49.01,77.51189692915247,179,0.5251989389920424,167.4,1674,0.0,17,1,2
13413.0,549,6,429.44,47,7.833333333333333,0,0,71.57333333333334,175.24,17.49,55.048642005654116,38,0.11627906976744184,75.83333333333333,455,0.06976744186046512,12,0,3
13192.0,4,6,2558.58,591,98.5,1,1,426.4299999999999,724.92,15.299999999999999,257.6862018812804,135,0.16666666666666663,271.5,1629,0.0,14,0,0
14854.0,42,10,3864.6599999999994,553,55.3,0,3,386.466,726.85,15.0,212.70880372523897,158,0.202020202020202,260.8,2608,0.05555555555555555,12,1,0
14209.0,30,14,4796.17,565,40.357142857142854,0,2,342.5835714285714,499.55,178.95000000000002,87.22374311611955,132,0.41333333333333333,121.78571428571429,1705,0.044444444444444446,10,1,0
14274.0,595,1,256.6,0,0.0,0,0,256.6,256.6,256.6,0.0,15,0.0,178.0,178,0.0,12,0,1
17460.0,3,16,2228.27,592,37.0,1,1,139.266875,262.32,39.8,51.59719032644446,93,0.3309352517985612,61.25,980,0.06474820143884892,11,1,0
12531.0,595,1,1645.9800000000005,0,0.0,0,0,1645.98,1645.98,1645.98,0.0,109,0.0,1065.0,1065,0.0,14,0,2
16822.0,595,1,181.39,0,0.0,0,0,181.39,181.39,181.39,0.0,11,0.0,171.0,171,0.0,14,1,1
13889.0,2,6,1991.2300000000002,593,98.83333333333333,1,1,331.8716666666667,498.90000000000003,135.0,122.43801540643605,57,0.3132530120481928,163.16666666666666,979,0.0,14,1,0
14640.0,37,8,3043.0400000000004,558,69.75,0,3,380.38,520.92,185.07000000000002,109.46174935304371,142,0.17441860465116277,167.875,1343,0.0,12,1,0
14837.0,14,8,3156.38,579,72.375,1,2,394.5475,492.26,277.68,76.90497489945443,159,0.16753926701570676,352.5,2820,0.5340314136125655,10,0,0
17242.0,17,5,2889.2800000000007,576,115.2,1,2,577.856,737.3,425.6,145.41477737836686,44,0.47619047619047616,291.8,1459,0.5,13,0,0
17618.0,157,10,3768.44,436,43.6,0,0,376.84399999999994,586.23,212.63,125.32867058702534,196,0.46005509641873277,173.6,1736,0.9641873278236914,12,1,2
17335.0,293,2,507.99999999999994,300,150.0,0,0,254.0,353.23,154.77,140.33241179428222,34,0.1282051282051282,108.0,216,1.0,11,1,3
17780.0,576,3,352.91,17,5.666666666666667,0,0,117.63666666666667,159.1,50.8,58.43866043411102,76,0.06172839506172845,52.666666666666664,158,0.35802469135802467,13,0,3
16950.0,33,9,3376.22,560,62.22222222222222,0,1,375.1355555555555,606.41,201.25,132.82798294327057,100,0.25373134328358204,241.88888888888889,2177,0.6492537313432836,12,1,0
12916.0,48,7,4654.02,545,77.85714285714286,0,1,664.86,847.85,379.33,173.6139820598176,82,0.5543478260869565,253.42857142857142,1774,0.9239130434782609,10,1,0
13036.0,594,1,307.1,0,0.0,0,0,307.1,307.1,307.1,0.0,6,0.0,38.0,38,1.0,11,1,1
14879.0,594,1,185.06,0,0.0,0,0,185.06,185.06,185.06,0.0,27,0.0,104.0,104,1.0,11,1,1
12703.0,542,3,632.9799999999999,51,17.0,0,0,210.99333333333334,503.53000000000003,55.45,253.5139081654759,43,0.14,142.0,426,0.78,12,1,3
13249.0,1,9,1608.9300000000003,592,65.77777777777777,2,2,178.77000000000004,291.84000000000003,76.4,81.49975398735877,21,0.4,138.44444444444446,1246,0.11428571428571428,16,0,0
15727.0,16,14,8875.84,577,41.214285714285715,1,2,633.9885714285713,1536.85,149.54999999999998,386.9535863015723,407,0.37862595419847334,393.14285714285717,5504,0.33893129770992364,11,1,0
15711.0,466,2,420.25000000000006,128,64.0,0,0,210.125,313.6,106.65,146.33574836655603,25,0.0,99.5,199,0.28,12,0,3
14701.0,82,13,3971.0,511,39.30769230769231,0,2,305.46153846153845,632.22,0.85,209.65247354634897,377,0.2736030828516378,117.15384615384616,1523,0.23121387283236994,12,1,0
16255.0,5,14,4469.68,588,42.0,1,3,319.26285714285723,748.5,104.65,150.42306515182545,219,0.5593561368209256,196.0,2744,0.4225352112676056,12,1,0
14070.0,594,1,326.55,0,0.0,0,0,326.55,326.55,326.55,0.0,40,0.04761904761904767,86.0,86,1.0,12,0,1
17071.0,43,10,2774.59,550,55.0,0,2,277.459,547.9,27.8,140.23246568545466,107,0.33125000000000004,136.0,1360,0.31875,13,0,0
16523.0,5,20,7743.81,588,29.4,2,5,387.19050000000004,743.9,16.5,206.66724290320062,121,0.5120967741935484,151.95,3039,0.09274193548387097,12,1,0
14522.0,1,6,1544.78,592,98.66666666666667,1,1,257.4633333333333,482.07,122.54,125.99032925850564,34,0.2272727272727273,143.66666666666666,862,0.13636363636363635,12,1,0
17141.0,327,4,754.33,266,66.5,0,0,188.5825,281.1,117.4,80.37887051333827,138,0.2068965517241379,109.0,436,1.0,14,0,2
13209.0,38,10,6773.98,555,55.5,0,2,677.398,1932.24,17.4,608.9600743489766,230,0.1872791519434629,478.3,4783,0.11307420494699646,11,0,0
15696.0,130,11,2808.01,463,42.09090909090909,0,0,255.27363636363637,493.45,6.45,145.0447962026027,116,0.2611464968152867,99.0,1089,0.1910828025477707,11,0,2
13729.0,345,3,724.73,248,82.66666666666667,0,0,241.57666666666668,361.75,5.1,204.80394193797474,36,0.07692307692307687,139.66666666666666,419,0.5128205128205128,14,1,3
14044.0,12,9,3008.6400000000003,580,64.44444444444444,1,2,334.2933333333333,635.51,171.44,174.28873765966637,519,0.37167070217917675,229.77777777777777,2068,0.8087167070217918,13,1,0
17142.0,148,4,1283.7500000000002,445,111.25,0,0,320.9375,579.0,221.05,172.8371843431461,78,0.1333333333333333,80.75,323,0.6111111111111112,14,1,2
16206.0,34,12,2462.3700000000003,559,46.583333333333336,0,1,205.19750000000002,340.17,15.299999999999999,105.09365910506165,182,0.225531914893617,109.5,1314,0.7021276595744681,11,0,0
15434.0,16,9,2112.8599999999997,577,64.11111111111111,2,2,234.76222222222225,549.38,32.82,144.9197901235178,79,0.28828828828828834,139.44444444444446,1255,0.17117117117117117,12,1,0
15483.0,70,10,855.0600000000001,522,52.2,0,3,85.506,185.09,18.83,62.77883404814432,215,0.25605536332179935,91.0,910,0.3806228373702422,13,1,3
14986.0,285,2,566.9000000000001,307,153.5,0,0,283.45,323.38,243.51999999999998,56.469547545557695,87,0.13,171.0,342,1.0,15,0,2
17584.0,36,5,4816.57,556,111.2,0,1,963.314,1963.53,462.05,615.7030795196658,79,0.24761904761904763,450.2,2251,0.3904761904761905,12,1,2
14870.0,171,6,1838.9500000000003,422,70.33333333333333,0,0,306.4916666666666,399.55,66.6,122.34956647518891,43,0.3384615384615385,80.5,483,0.0,11,1,2
14621.0,66,7,2215.1200000000003,527,75.28571428571429,0,1,316.44571428571425,518.35,1.65,156.5983666216587,100,0.1228070175438597,160.42857142857142,1123,0.14912280701754385,13,1,2
15303.0,199,3,1224.18,393,131.0,0,0,408.05999999999995,574.02,302.2,145.53534141231813,63,0.08695652173913049,171.33333333333334,514,0.30434782608695654,13,1,2
13488.0,30,19,13215.95,563,29.63157894736842,0,3,695.5763157894737,2763.84,29.7,616.1355956209868,335,0.44901315789473684,347.63157894736844,6605,0.049342105263157895,13,0,0
17810.0,578,2,344.86000000000007,15,7.5,0,0,172.43,280.72,64.14,153.1451866693825,50,0.09090909090909094,59.0,118,0.0,10,0,3
18199.0,593,1,344.75,0,0.0,0,0,344.75,344.75,344.75,0.0,20,0.0,99.0,99,0.0,11,0,1
13477.0,47,9,2279.1400000000003,545,60.55555555555556,0,2,253.2377777777778,422.70000000000005,20.4,134.46453926386855,93,0.2734375,188.88888888888889,1700,0.0625,12,1,0
16795.0,274,3,2492.3900000000003,318,106.0,0,0,830.7966666666667,1044.66,617.97,213.3468889703652,306,0.25,486.3333333333333,1459,0.0,15,1,2
17419.0,53,14,4933.95,539,38.5,0,1,352.425,713.74,34.8,169.88581114066906,159,0.345679012345679,173.14285714285714,2424,0.0,12,0,0
16004.0,384,5,2146.3900000000003,208,41.6,0,0,429.27799999999996,1000.7,70.19999999999999,347.9926556983638,63,0.30000000000000004,215.2,1076,0.18888888888888888,15,0,2
14628.0,0,5,1997.9999999999998,592,118.4,1,1,399.6,632.31,314.6,132.22300650794472,65,0.2441860465116279,229.4,1147,0.0,14,1,0
15611.0,13,20,2337.97,579,28.95,1,3,116.89850000000001,385.47,43.5,77.35811169489598,36,0.5135135135135135,24.95,499,0.25675675675675674,14,1,0
14376.0,592,1,215.46,0,0.0,0,0,215.46,215.46,215.46,0.0,17,0.05555555555555558,50.0,50,0.0,15,0,1
12857.0,120,6,3687.9999999999995,472,78.66666666666667,0,0,614.6666666666666,1107.6,204.60000000000002,351.7610775322742,71,0.4132231404958677,236.66666666666666,1420,0.0,12,1,2
14538.0,165,4,1089.0900000000001,426,106.5,0,0,272.27250000000004,452.6,106.5,149.30703162164423,30,0.16666666666666663,39.75,159,0.5,15,1,3
17218.0,123,13,3178.54,469,36.07692307692308,0,0,244.5030769230769,585.08,99.5,134.97796853465974,192,0.5051546391752577,125.6923076923077,1634,0.26804123711340205,15,0,0
13650.0,116,6,2197.18,475,79.16666666666667,0,0,366.19666666666666,588.68,47.25,186.3900448700699,84,0.25,184.66666666666666,1108,0.0,13,0,2
15259.0,422,4,1182.38,169,42.25,0,0,295.59499999999997,432.34999999999997,39.8,179.5776817053463,50,0.1228070175438597,157.75,631,0.0,15,1,2
13971.0,15,12,3895.21,576,48.0,2,3,324.60083333333336,386.53000000000003,267.21999999999997,31.608414719194734,165,0.2289719626168224,214.33333333333334,2572,0.07476635514018691,12,1,0
12468.0,97,5,3238.74,495,99.0,0,0,647.7479999999999,1618.31,184.59,559.9087197213488,126,0.13103448275862073,435.4,2177,0.1724137931034483,10,0,2
15218.0,26,19,9610.029999999999,566,29.789473684210527,2,5,505.79105263157896,690.34,81.6,144.68399327479705,131,0.6410958904109589,287.89473684210526,5470,0.005479452054794521,11,1,0
15950.0,15,8,6506.580000000001,576,72.0,1,1,813.3225,1241.65,428.82,267.9351223577401,208,0.4301369863013699,387.5,3100,0.0,12,1,0
17536.0,86,3,364.83000000000004,505,168.33333333333334,0,1,121.61000000000001,253.55,34.78,116.15189322606844,16,0.0,67.0,201,0.0,12,1,3
15003.0,382,6,1060.7,209,34.833333333333336,0,0,176.78333333333333,371.91,103.52,100.07119239155027,253,0.27507163323782235,91.16666666666667,547,0.0,13,0,2
16481.0,591,1,453.38,0,0.0,0,0,453.38,453.38,453.38,0.0,16,0.0,201.0,201,0.0,13,1,1
13459.0,534,2,1160.4099999999999,57,28.5,0,0,580.2049999999999,630.79,529.62,71.53799305264297,57,0.2191780821917808,493.0,986,0.0,13,1,2
16281.0,333,2,1361.96,258,129.0,0,0,680.98,781.52,580.44,142.18503156099092,19,0.13636363636363635,318.0,636,0.0,9,0,2
12905.0,486,2,1018.42,105,52.5,0,0,509.21,593.66,424.76,119.43033534240786,52,0.03703703703703709,266.0,532,0.0,14,0,2
12361.0,196,4,451.25,394,98.5,0,0,112.8125,174.9,83.15,41.9202889422294,17,0.31999999999999995,57.75,231,0.2,15,1,3
17059.0,19,8,4757.59,572,71.5,1,1,594.69875,1444.72,329.01,363.58758887498976,292,0.579250720461095,376.5,3012,0.521613832853026,12,0,0
15845.0,54,8,3241.27,537,67.125,0,2,405.15874999999994,929.22,118.55000000000001,250.4724826880761,105,0.18604651162790697,197.5,1580,0.0,10,1,0
17050.0,5,11,4691.789999999999,585,53.18181818181818,1,1,426.5263636363636,841.37,131.4,214.89631235890147,193,0.4593837535014006,222.8181818181818,2451,0.957983193277311,14,0,0
17726.0,304,7,1092.06,286,40.857142857142854,0,0,156.00857142857143,287.97,93.45,66.08529247080914,52,0.1875,63.42857142857143,444,0.0,12,1,3
13514.0,338,3,663.7,253,84.33333333333333,0,0,221.23333333333335,346.3,75.0,136.88295486777503,13,0.23529411764705888,82.66666666666667,248,0.29411764705882354,15,1,3
15766.0,365,2,516.0,225,112.5,0,0,258.0,314.4,201.60000000000002,79.76164491784253,15,0.0,82.0,164,0.0,13,1,3
15959.0,591,3,579.49,0,0.0,0,0,193.16333333333333,281.75,29.95,141.51913133330535,58,0.2564102564102564,94.0,282,0.0,16,0,1
12745.0,396,3,925.41,195,65.0,0,0,308.47,456.91999999999996,201.56,132.65127628485146,21,0.08695652173913049,156.0,468,0.0,10,0,3
12606.0,591,1,21.0,0,0.0,0,0,21.0,21.0,21.0,0.0,1,0.0,1.0,1,0.0,16,0,1
12404.0,591,1,63.24,0,0.0,0,0,63.24,63.24,63.24,0.0,1,0.0,1.0,1,0.0,16,0,1
12466.0,591,1,56.73,0,0.0,0,0,56.73,56.73,56.73,0.0,1,0.0,1.0,1,0.0,16,0,1
16291.0,591,1,117.72,0,0.0,0,0,117.72,117.72,117.72,0.0,1,0.0,1.0,1,0.0,16,0,1
12555.0,591,1,129.23,0,0.0,0,0,129.23,129.23,129.23,0.0,1,0.0,1.0,1,0.0,16,0,1
14912.0,156,5,1504.19,435,87.0,0,0,300.83799999999997,482.78999999999996,39.67,184.2874864715453,37,0.26,258.6,1293,0.0,9,1,2
12846.0,591,1,15.58,0,0.0,0,0,15.58,15.58,15.58,0.0,1,0.0,1.0,1,0.0,16,0,1
16047.0,591,1,107.14,0,0.0,0,0,107.14,107.14,107.14,0.0,1,0.0,1.0,1,0.0,16,0,1
14380.0,591,1,48.96,0,0.0,0,0,48.96,48.96,48.96,0.0,1,0.0,1.0,1,0.0,17,0,1
14079.0,34,2,618.7299999999999,557,278.5,0,1,309.365,375.1,243.63,92.96332852259542,13,0.0,151.0,302,0.9230769230769231,12,0,3
17672.0,218,6,3778.3,372,62.0,0,0,629.7166666666667,1334.27,110.1,520.9429426978224,128,0.06569343065693434,285.1666666666667,1711,0.0,13,1,2
15702.0,385,2,140.39000000000001,205,102.5,0,0,70.19500000000001,112.57000000000001,27.82,59.92729970555991,30,0.0,51.5,103,0.0,14,0,3
12570.0,591,1,77.52,0,0.0,0,0,77.52,77.52,77.52,0.0,1,0.0,1.0,1,0.0,17,0,1
15073.0,95,7,2606.5699999999997,496,70.85714285714286,0,0,372.3671428571429,478.9,246.88,83.81952491599351,109,0.2684563758389261,192.42857142857142,1347,0.0,8,1,2
13698.0,506,2,465.5300000000001,85,42.5,0,0,232.76500000000001,281.23,184.3,68.53986030041206,31,0.22499999999999998,115.5,231,0.0,11,0,3
16051.0,591,1,188.44,0,0.0,0,0,188.44,188.44,188.44,0.0,12,0.0,80.0,80,0.0,9,0,1
14365.0,304,2,634.6800000000001,287,143.5,0,0,317.34000000000003,324.5,310.18,10.125769106591356,50,0.019607843137254943,278.5,557,0.0,9,1,2
12873.0,191,3,2027.3000000000002,399,133.0,0,0,675.7666666666668,1160.9,374.0,424.2881135894964,33,0.05714285714285716,262.0,786,0.4857142857142857,11,1,2
15695.0,176,4,1131.04,414,103.5,0,0,282.76,372.45,50.25000000000001,155.31237297781527,55,0.06779661016949157,121.0,484,0.0,10,1,2
15798.0,402,3,1535.3700000000001,188,62.666666666666664,0,0,511.78999999999996,758.38,366.28,214.70555954609094,73,0.12048192771084343,305.0,915,0.0,9,0,2
14551.0,113,6,819.24,477,79.5,0,0,136.54,262.95,17.65,101.30035774862792,68,0.11688311688311692,74.5,447,0.8311688311688312,14,1,3
12869.0,591,1,337.66999999999996,0,0.0,0,0,337.67,337.67,337.67,0.0,35,0.05405405405405406,144.0,144,0.0,12,1,1
17604.0,126,6,945.9300000000001,464,77.33333333333333,0,0,157.65500000000003,204.29000000000002,123.72,28.504866777446974,142,0.32380952380952377,102.66666666666667,616,0.0,12,1,2
15389.0,81,5,2733.8,509,101.8,0,1,546.76,854.8,375.0,180.68726573834692,2,0.6666666666666667,788.0,3940,0.0,12,1,2
16430.0,290,5,802.0899999999999,300,60.0,0,0,160.41799999999998,387.70000000000005,19.799999999999997,138.28697740568344,16,0.23809523809523814,40.6,203,0.42857142857142855,13,1,3
13048.0,23,8,3623.35,567,70.875,1,1,452.91875,953.19,95.5,235.72033626054778,118,0.5042016806722689,303.0,2424,0.16806722689075632,13,0,0
15797.0,22,5,2806.08,568,113.6,1,1,561.216,1495.2,300.68,522.713915330365,11,0.0,256.0,1280,0.0,10,1,2
16320.0,81,6,5628.99,509,84.83333333333333,0,1,938.1650000000001,1387.5,185.78,427.85571566826127,193,0.19917012448132776,553.1666666666666,3319,0.3153526970954357,13,0,2
13101.0,143,4,695.4,446,111.5,0,0,173.84999999999997,280.76,101.19,76.54065629890214,48,0.05882352941176472,119.5,478,0.0,15,1,3
18016.0,95,5,965.6600000000002,494,98.8,0,0,193.132,275.7,156.65,49.214315701836185,79,0.24761904761904763,77.4,387,0.0,14,0,2
14167.0,74,7,1123.7500000000002,516,73.71428571428571,0,1,160.53571428571428,198.95,110.65,31.79028565308531,45,0.5909090909090908,43.714285714285715,306,0.0,15,1,3
14279.0,430,2,191.86,160,80.0,0,0,95.93,110.5,81.36,20.605091603775996,3,0.0,23.0,46,0.0,16,0,3
12484.0,12,8,4834.58,577,72.125,1,2,604.3225,1246.49,12.5,490.64347107359214,295,0.2733990147783252,364.375,2915,0.31527093596059114,14,1,0
17695.0,41,5,1746.0400000000002,549,109.8,0,2,349.208,411.74,303.9,42.431301182028356,46,0.24590163934426235,361.8,1809,0.2786885245901639,12,0,2
17982.0,590,1,138.18,0,0.0,0,0,138.18,138.18,138.18,0.0,13,0.0,117.0,117,0.0,9,0,1
14672.0,144,4,1113.1399999999999,445,111.25,0,0,278.285,480.27,155.86,145.2888145499623,93,0.12264150943396224,161.5,646,0.0,10,1,2
15563.0,110,5,2202.1800000000003,480,96.0,0,0,440.436,524.98,270.19,102.62204845938324,151,0.27403846153846156,452.0,2260,0.0,11,1,2
13820.0,327,3,660.65,262,87.33333333333333,0,0,220.2166666666667,266.23,159.3,55.000802115363136,68,0.24444444444444446,95.66666666666667,287,0.5444444444444444,13,0,3
14613.0,589,1,76.32000000000001,0,0.0,0,0,76.32000000000001,76.32000000000001,76.32000000000001,0.0,1,0.0,72.0,72,0.0,13,0,1
16326.0,6,18,3159.0000000000005,583,32.388888888888886,2,5,175.5,313.05,42.5,79.15417933301029,184,0.42500000000000004,40.611111111111114,731,0.8125,12,1,0
15544.0,29,18,7388.09,560,31.11111111111111,1,3,410.44944444444445,709.08,305.0,108.29334401751908,154,0.6907630522088353,340.1111111111111,6122,0.09036144578313253,10,0,0
16137.0,589,1,422.7,0,0.0,0,0,422.7,422.7,422.7,0.0,28,0.0,210.0,210,0.0,15,1,1
18194.0,347,5,3188.2,241,48.2,0,0,637.6400000000001,1061.38,40.0,389.91960991978846,16,0.23809523809523814,228.4,1142,0.0,14,1,2
13615.0,228,8,6272.53,361,45.125,0,0,784.0662500000001,1748.57,351.69,491.3537329791033,259,0.29427792915531337,363.75,2910,0.0653950953678474,13,0,2
15137.0,430,2,823.4,159,79.5,0,0,411.7,430.58,392.82,26.70035205760403,34,0.0,298.0,596,0.0,9,0,2
17905.0,66,12,2191.77,523,43.583333333333336,0,1,182.6475,403.5,5.1,93.40474838280197,127,0.24852071005917165,101.91666666666667,1223,0.2485207100591716,13,0,0
15861.0,44,7,2358.13,545,77.85714285714286,0,1,336.8757142857143,474.19,164.45,106.537306432558,320,0.2951541850220264,312.57142857142856,2188,0.0,20,1,0
15192.0,29,5,1981.39,560,112.0,1,1,396.278,630.0,306.33,139.60924851169423,56,0.4716981132075472,328.8,1644,0.0,14,1,2
14469.0,325,4,2112.21,263,65.75,0,0,528.0525,702.32,287.66,200.07906426793716,120,0.18367346938775508,245.0,980,0.0,14,0,2
